Date,Pic journalier consommation (MW),Température moyenne (°C),Température référence (°C),Consommation à température normale (MW),Consommation Brut (MW),IsHoliday,Year,Month,Day,Weekday,WeekOfYear,DayOfWeek,IsWeekend,Weekday Name,Consommation_Diff
2021-06-06,44185,17.5,18.0,37706,45527.0,0,2021,6,6,6,22,6,1,Sunday,1018.5
2021-06-07,51912,18.5,18.1,44284,45808.5,0,2021,6,7,0,23,0,0,Monday,281.5
2021-06-08,52453,19.7,18.2,45164,45946.0,0,2021,6,8,1,23,1,0,Tuesday,137.5
2021-06-09,53220,20.4,18.3,45443,45528.5,0,2021,6,9,2,23,2,0,Wednesday,-417.5
2021-06-10,52834,21.2,18.4,45303,40639.5,0,2021,6,10,3,23,3,0,Thursday,-4889.0
2021-06-11,53324,21.5,18.5,44826,38361.0,0,2021,6,11,4,23,4,0,Friday,-2278.5
2021-06-12,47342,21.2,18.6,39926,45371.5,0,2021,6,12,5,23,5,1,Saturday,7010.5
2021-06-13,45449,22.3,18.7,37714,46752.0,0,2021,6,13,6,23,6,1,Sunday,1380.5
2021-06-14,53959,23.2,18.8,44338,47182.5,0,2021,6,14,0,24,0,0,Monday,430.5
2021-06-15,54971,23.5,18.9,45834,46485.5,0,2021,6,15,1,24,1,0,Tuesday,-697.0
2021-06-16,56280,24.4,19.0,46291,45618.0,0,2021,6,16,2,24,2,0,Wednesday,-867.5
2021-06-17,54980,22.2,19.1,45606,40907.5,0,2021,6,17,3,24,3,0,Thursday,-4710.5
2021-06-18,54241,21.9,19.1,44893,38354.0,0,2021,6,18,4,24,4,0,Friday,-2553.5
2021-06-19,48321,21.1,19.2,40729,44846.0,0,2021,6,19,5,24,5,1,Saturday,6492.0
2021-06-20,44975,19.8,19.3,38280,45856.0,0,2021,6,20,6,24,6,1,Sunday,1010.0
2021-06-21,52924,19.4,19.4,44732,46139.0,0,2021,6,21,0,25,0,0,Monday,283.0
2021-06-22,53341,17.2,19.5,45866,45934.0,0,2021,6,22,1,25,1,0,Tuesday,-205.0
2021-06-23,53755,16.8,19.6,46030,45340.5,0,2021,6,23,2,25,2,0,Wednesday,-593.5
2021-06-24,52709,17.1,19.7,45844,40706.5,0,2021,6,24,3,25,3,0,Thursday,-4634.0
2021-06-25,51945,17.6,19.8,45094,38747.0,0,2021,6,25,4,25,4,0,Friday,-1959.5
2021-06-26,46804,18.9,19.8,40863,45011.0,0,2021,6,26,5,25,5,1,Saturday,6264.0
2021-06-27,45283,19.3,19.9,38685,46069.5,0,2021,6,27,6,25,6,1,Sunday,1058.5
2021-06-28,52921,18.4,20.0,45081,46215.5,0,2021,6,28,0,26,0,0,Monday,146.0
2021-06-29,53071,17.4,20.1,46086,46570.0,0,2021,6,29,1,26,1,0,Tuesday,354.5
2021-06-30,53199,17.2,20.1,45941,46326.5,0,2021,6,30,2,26,2,0,Wednesday,-243.5
2021-07-01,53043,19.0,20.2,46140,41107.0,0,2021,7,1,3,26,3,0,Thursday,-5219.5
2021-07-02,53331,20.7,20.3,45988,38881.0,0,2021,7,2,4,26,4,0,Friday,-2226.0
2021-07-03,47787,20.2,20.4,40834,45543.0,0,2021,7,3,5,26,5,1,Saturday,6662.0
2021-07-04,45024,18.7,20.4,38871,46258.5,0,2021,7,4,6,26,6,1,Sunday,715.5
2021-07-05,53205,19.8,20.5,45232,46575.0,0,2021,7,5,0,27,0,0,Monday,316.5
2021-07-06,53795,18.8,20.6,45705,46568.0,0,2021,7,6,1,27,1,0,Tuesday,-7.0
2021-07-07,53531,18.5,20.6,46329,46199.5,0,2021,7,7,2,27,2,0,Wednesday,-368.5
2021-07-08,53458,18.2,20.7,46407,41418.5,0,2021,7,8,3,27,3,0,Thursday,-4781.0
2021-07-09,52871,18.6,20.7,46087,39269.0,0,2021,7,9,4,27,4,0,Friday,-2149.5
2021-07-10,47457,18.3,20.8,41486,45450.5,0,2021,7,10,5,27,5,1,Saturday,6181.5
2021-07-11,44629,19.5,20.9,39144,46022.0,0,2021,7,11,6,27,6,1,Sunday,571.5
2021-07-12,53360,18.5,20.9,45306,47554.5,0,2021,7,12,0,28,0,0,Monday,1532.5
2021-07-13,53449,17.0,20.9,45802,45555.0,0,2021,7,13,1,28,1,0,Tuesday,-1999.5
2021-07-14,47260,17.6,21.0,40804,41038.5,1,2021,7,14,2,28,2,0,Wednesday,-4516.5
2021-07-15,52808,19.0,21.0,45289,41147.5,0,2021,7,15,3,28,3,0,Thursday,109.0
2021-07-16,52516,18.9,21.1,45411,38959.5,0,2021,7,16,4,28,4,0,Friday,-2188.0
2021-07-17,46655,20.1,21.1,41164,45602.0,0,2021,7,17,5,28,5,1,Saturday,6642.5
2021-07-18,45305,23.1,21.1,38517,46824.5,0,2021,7,18,6,28,6,1,Sunday,1222.5
2021-07-19,54280,24.3,21.1,44714,47209.0,0,2021,7,19,0,29,0,0,Monday,384.5
2021-07-20,54687,23.9,21.2,45912,47364.5,0,2021,7,20,1,29,1,0,Tuesday,155.5
2021-07-21,54996,23.8,21.2,46445,46619.0,0,2021,7,21,2,29,2,0,Wednesday,-745.5
2021-07-22,55154,24.0,21.2,46573,41119.5,0,2021,7,22,3,29,3,0,Thursday,-5499.5
2021-07-23,55113,23.4,21.2,45910,39088.5,0,2021,7,23,4,29,4,0,Friday,-2031.0
2021-07-24,47604,21.1,21.2,40907,45107.0,0,2021,7,24,5,29,5,1,Saturday,6018.5
2021-07-25,45092,20.4,21.2,38870,46201.5,0,2021,7,25,6,29,6,1,Sunday,1094.5
2021-07-26,52516,20.5,21.2,44865,45839.0,0,2021,7,26,0,30,0,0,Monday,-362.5
2021-07-27,53527,19.4,21.2,46200,45810.5,0,2021,7,27,1,30,1,0,Tuesday,-28.5
2021-07-28,52449,19.5,21.2,45917,44567.5,0,2021,7,28,2,30,2,0,Wednesday,-1243.0
2021-07-29,52340,19.8,21.2,45546,40338.0,0,2021,7,29,3,30,3,0,Thursday,-4229.5
2021-07-30,51389,19.5,21.2,44250,37472.0,0,2021,7,30,4,30,4,0,Friday,-2866.0
2021-07-31,46110,18.3,21.2,40062,41735.0,0,2021,7,31,5,30,5,1,Saturday,4263.0
2021-08-01,43345,17.9,21.2,37678,42599.5,0,2021,8,1,6,30,6,1,Sunday,864.5
2021-08-02,48703,18.2,21.1,41854,42438.5,0,2021,8,2,0,31,0,0,Monday,-161.0
2021-08-03,49482,17.3,21.1,42831,41821.5,0,2021,8,3,1,31,1,0,Tuesday,-617.0
2021-08-04,49349,17.3,21.1,43004,41119.0,0,2021,8,4,2,31,2,0,Wednesday,-702.5
2021-08-05,48511,18.9,21.0,42186,37898.5,0,2021,8,5,3,31,3,0,Thursday,-3220.5
2021-08-06,47841,19.3,21.0,41566,36271.5,0,2021,8,6,4,31,4,0,Friday,-1627.0
2021-08-07,44167,17.8,20.9,38237,40410.5,0,2021,8,7,5,31,5,1,Saturday,4139.0
2021-08-08,42049,17.8,20.9,36862,41502.0,0,2021,8,8,6,31,6,1,Sunday,1091.5
2021-08-09,47298,18.6,20.8,40188,42123.0,0,2021,8,9,0,32,0,0,Monday,621.0
2021-08-10,48172,20.6,20.8,41370,42403.5,0,2021,8,10,1,32,1,0,Tuesday,280.5
2021-08-11,49200,21.7,20.7,41776,42446.5,0,2021,8,11,2,32,2,0,Wednesday,43.0
2021-08-12,49962,22.9,20.7,41887,39859.0,0,2021,8,12,3,32,3,0,Thursday,-2587.5
2021-08-13,50275,23.1,20.6,41818,47554.5,0,2021,8,13,4,32,4,0,Friday,7695.5
2021-08-14,46836,23.8,20.5,39107,40929.5,0,2021,8,14,5,32,5,1,Saturday,-6625.0
2021-08-15,44112,22.7,20.4,36885,37393.5,1,2021,8,15,6,32,6,1,Sunday,-3536.0
2021-08-16,48551,19.4,20.4,40540,42669.5,0,2021,8,16,0,33,0,0,Monday,5276.0
2021-08-17,48958,17.7,20.3,42118,42827.5,0,2021,8,17,1,33,1,0,Tuesday,158.0
2021-08-18,49443,18.1,20.2,42526,42909.0,0,2021,8,18,2,33,2,0,Wednesday,81.5
2021-08-19,49571,18.5,20.1,42797,39752.5,0,2021,8,19,3,33,3,0,Thursday,-3156.5
2021-08-20,49460,20.1,20.0,42975,37718.5,0,2021,8,20,4,33,4,0,Friday,-2034.0
2021-08-21,46322,20.5,19.9,39665,43132.0,0,2021,8,21,5,33,5,1,Saturday,5413.5
2021-08-22,43967,19.9,19.9,37384,43830.5,0,2021,8,22,6,33,6,1,Sunday,698.5
2021-08-23,50963,19.1,19.8,42857,44228.0,0,2021,8,23,0,34,0,0,Monday,397.5
2021-08-24,51224,19.2,19.6,43881,44894.5,0,2021,8,24,1,34,1,0,Tuesday,666.5
2021-08-25,51211,19.3,19.5,44403,44376.5,0,2021,8,25,2,34,2,0,Wednesday,-518.0
2021-08-26,52142,18.7,19.4,44743,40118.5,0,2021,8,26,3,34,3,0,Thursday,-4258.0
2021-08-27,51617,18.1,19.3,44082,38476.0,0,2021,8,27,4,34,4,0,Friday,-1642.5
2021-08-28,46268,17.5,19.2,40062,44803.5,0,2021,8,28,5,34,5,1,Saturday,6327.5
2021-08-29,44551,17.2,19.1,38552,46045.0,0,2021,8,29,6,34,6,1,Sunday,1241.5
2021-08-30,52806,17.8,19.0,44850,46752.5,0,2021,8,30,0,35,0,0,Monday,707.5
2021-08-31,53368,18.6,18.9,46118,46642.0,0,2021,8,31,1,35,1,0,Tuesday,-110.5
2021-09-01,53827,18.6,18.8,45896,45998.5,0,2021,9,1,2,35,2,0,Wednesday,-643.5
2021-09-02,53764,19.4,18.6,45822,41021.5,0,2021,9,2,3,35,3,0,Thursday,-4977.0
2021-09-03,53445,20.2,18.5,45710,39171.0,0,2021,9,3,4,35,4,0,Friday,-1850.5
2021-09-04,47694,20.7,18.4,40760,45657.5,0,2021,9,4,5,35,5,1,Saturday,6486.5
2021-09-05,45634,21.5,18.3,38831,46622.5,0,2021,9,5,6,35,6,1,Sunday,965.0
2021-09-06,53913,22.7,18.2,44882,46535.5,0,2021,9,6,0,36,0,0,Monday,-87.0
2021-09-07,54527,23.1,18.0,45568,46425.0,0,2021,9,7,1,36,1,0,Tuesday,-110.5
2021-09-08,54730,22.4,17.9,45455,45799.5,0,2021,9,8,2,36,2,0,Wednesday,-625.5
2021-09-09,54134,20.7,17.8,45561,40749.5,0,2021,9,9,3,36,3,0,Thursday,-5050.0
2021-09-10,53368,19.6,17.7,45223,38839.0,0,2021,9,10,4,36,4,0,Friday,-1910.5
2021-09-11,47250,18.7,17.5,40523,45304.0,0,2021,9,11,5,36,5,1,Saturday,6465.0
2021-09-12,45167,18.7,17.4,38661,46462.0,0,2021,9,12,6,36,6,1,Sunday,1158.0
2021-09-13,52906,20.2,17.3,44822,46590.0,0,2021,9,13,0,37,0,0,Monday,128.0
2021-09-14,53928,20.9,17.2,45830,46349.5,0,2021,9,14,1,37,1,0,Tuesday,-240.5
2021-09-15,54315,19.8,17.0,45958,45652.5,0,2021,9,15,2,37,2,0,Wednesday,-697.0
2021-09-16,53251,18.2,16.9,46200,40864.0,0,2021,9,16,3,37,3,0,Thursday,-4788.5
2021-09-17,52442,17.8,16.8,45584,38866.0,0,2021,9,17,4,37,4,0,Friday,-1998.0
2021-09-18,47566,17.7,16.6,40635,45182.0,0,2021,9,18,5,37,5,1,Saturday,6316.0
2021-09-19,45467,16.5,16.5,38602,46185.0,0,2021,9,19,6,37,6,1,Sunday,1003.0
2021-09-20,52641,15.8,16.4,45005,46316.0,0,2021,9,20,0,38,0,0,Monday,131.0
2021-09-21,52640,15.6,16.3,45940,46460.5,0,2021,9,21,1,38,1,0,Tuesday,144.5
2021-09-22,53091,15.6,16.1,46153,45934.0,0,2021,9,22,2,38,2,0,Wednesday,-526.5
2021-09-23,52614,16.3,16.0,46376,41350.0,0,2021,9,23,3,38,3,0,Thursday,-4584.0
2021-09-24,52649,17.0,15.9,46011,38793.5,0,2021,9,24,4,38,4,0,Friday,-2556.5
2021-09-25,47586,17.9,15.7,41351,45542.0,0,2021,9,25,5,38,5,1,Saturday,6748.5
2021-09-26,45178,18.2,15.6,38697,46985.5,0,2021,9,26,6,38,6,1,Sunday,1443.5
2021-09-27,52928,16.8,15.5,45194,47194.5,0,2021,9,27,0,39,0,0,Monday,209.0
2021-09-28,53082,15.0,15.3,46532,47483.0,0,2021,9,28,1,39,1,0,Tuesday,288.5
2021-09-29,53670,15.0,15.2,46452,47519.0,0,2021,9,29,2,39,2,0,Wednesday,36.0
2021-09-30,53880,13.1,15.1,46643,43070.5,0,2021,9,30,3,39,3,0,Thursday,-4448.5
2021-10-01,54125,14.0,15.0,46532,41171.5,0,2021,10,1,4,39,4,0,Friday,-1899.0
2021-10-02,49213,16.3,14.8,42122,47319.5,0,2021,10,2,5,39,5,1,Saturday,6148.0
2021-10-03,48303,16.0,14.7,40725,48773.5,0,2021,10,3,6,39,6,1,Sunday,1454.0
2021-10-04,54366,13.5,14.6,46597,49569.5,0,2021,10,4,0,40,0,0,Monday,796.0
2021-10-05,55722,13.4,14.4,47562,48721.0,0,2021,10,5,1,40,1,0,Tuesday,-848.5
2021-10-06,56407,12.9,14.3,48161,48879.0,0,2021,10,6,2,40,2,0,Wednesday,158.0
2021-10-07,56202,13.0,14.2,48731,43784.0,0,2021,10,7,3,40,3,0,Thursday,-5095.0
2021-10-08,55943,13.3,14.0,47887,42240.5,0,2021,10,8,4,40,4,0,Friday,-1543.5
2021-10-09,49789,13.0,13.9,43270,49014.0,0,2021,10,9,5,40,5,1,Saturday,6773.5
2021-10-10,49254,12.3,13.8,41739,50655.0,0,2021,10,10,6,40,6,1,Sunday,1641.0
2021-10-11,56581,12.2,13.6,48080,50937.5,0,2021,10,11,0,41,0,0,Monday,282.5
2021-10-12,58370,11.6,13.5,49442,51601.5,0,2021,10,12,1,41,1,0,Tuesday,664.0
2021-10-13,58478,11.4,13.4,49675,50871.0,0,2021,10,13,2,41,2,0,Wednesday,-730.5
2021-10-14,60695,10.3,13.2,49922,46330.5,0,2021,10,14,3,41,3,0,Thursday,-4540.5
2021-10-15,60551,11.2,13.1,49074,44606.0,0,2021,10,15,4,41,4,0,Friday,-1724.5
2021-10-16,52495,11.4,13.0,44742,51667.0,0,2021,10,16,5,41,5,1,Saturday,7061.0
2021-10-17,51974,11.4,12.8,42868,51186.5,0,2021,10,17,6,41,6,1,Sunday,-480.5
2021-10-18,58930,13.2,12.7,49874,51274.0,0,2021,10,18,0,42,0,0,Monday,87.5
2021-10-19,56567,16.6,12.6,51185,51719.0,0,2021,10,19,1,42,1,0,Tuesday,445.0
2021-10-20,57101,16.7,12.4,51751,52269.5,0,2021,10,20,2,42,2,0,Wednesday,550.5
2021-10-21,58308,13.4,12.3,52101,47408.5,0,2021,10,21,3,42,3,0,Thursday,-4861.0
2021-10-22,59943,10.2,12.1,51466,46031.0,0,2021,10,22,4,42,4,0,Friday,-1377.5
2021-10-23,53422,9.9,12.0,46373,52466.5,0,2021,10,23,5,42,5,1,Saturday,6435.5
2021-10-24,52760,9.7,11.9,44317,53449.0,0,2021,10,24,6,42,6,1,Sunday,982.5
2021-10-25,60407,11.7,11.7,51524,53698.5,0,2021,10,25,0,43,0,0,Monday,249.5
2021-10-26,60284,12.3,11.6,53156,53781.5,0,2021,10,26,1,43,1,0,Tuesday,83.0
2021-10-27,60693,11.2,11.4,53796,53194.5,0,2021,10,27,2,43,2,0,Wednesday,-587.0
2021-10-28,61381,11.8,11.3,53338,48489.0,0,2021,10,28,3,43,3,0,Thursday,-4705.5
2021-10-29,59202,13.3,11.1,53367,45963.5,0,2021,10,29,4,43,4,0,Friday,-2525.5
2021-10-30,53743,13.5,11.0,49193,47554.5,0,2021,10,30,5,43,5,1,Saturday,1591.0
2021-10-31,49759,13.7,10.8,46886,54913.5,0,2021,10,31,6,43,6,1,Sunday,7359.0
2021-11-01,54841,11.3,10.7,48275,48239.5,1,2021,11,1,0,44,0,0,Monday,-6674.0
2021-11-02,64189,9.9,10.6,54743,58485.0,0,2021,11,2,1,44,1,0,Tuesday,10245.5
2021-11-03,66315,8.7,10.4,55911,58433.0,0,2021,11,3,2,44,2,0,Wednesday,-52.0
2021-11-04,68579,7.6,10.3,56396,54352.5,0,2021,11,4,3,44,3,0,Thursday,-4080.5
2021-11-05,67147,7.8,10.1,56436,51951.0,0,2021,11,5,4,44,4,0,Friday,-2401.5
2021-11-06,62189,6.7,10.0,51536,58800.0,0,2021,11,6,5,44,5,1,Saturday,6849.0
2021-11-07,60475,8.8,9.8,50156,60653.0,0,2021,11,7,6,44,6,1,Sunday,1853.0
2021-11-08,69185,8.7,9.7,57803,61568.5,0,2021,11,8,0,45,0,0,Monday,915.5
2021-11-09,70296,7.3,9.5,59067,47554.5,0,2021,11,9,1,45,1,0,Tuesday,-14014.0
2021-11-10,71453,7.1,9.4,59329,58040.0,0,2021,11,10,2,45,2,0,Wednesday,10485.5
2021-11-11,62811,7.6,9.2,53626,55645.0,1,2021,11,11,3,45,3,0,Thursday,-2395.0
2021-11-12,65745,8.4,9.1,56646,51793.5,0,2021,11,12,4,45,4,0,Friday,-3851.5
2021-11-13,59252,10.5,8.9,53598,60305.5,0,2021,11,13,5,45,5,1,Saturday,8512.0
2021-11-14,58771,10.5,8.8,52290,61856.0,0,2021,11,14,6,45,6,1,Sunday,1550.5
2021-11-15,70683,8.4,8.7,59986,62117.5,0,2021,11,15,0,46,0,0,Monday,261.5
2021-11-16,71536,7.9,8.5,61051,62681.5,0,2021,11,16,1,46,1,0,Tuesday,564.0
2021-11-17,70885,8.6,8.4,61610,62066.5,0,2021,11,17,2,46,2,0,Wednesday,-615.0
2021-11-18,70985,8.1,8.2,62245,57245.0,0,2021,11,18,3,46,3,0,Thursday,-4821.5
2021-11-19,70386,7.6,8.1,61689,55847.0,0,2021,11,19,4,46,4,0,Friday,-1398.0
2021-11-20,64268,6.8,8.0,56621,64527.0,0,2021,11,20,5,46,5,1,Saturday,8680.0
2021-11-21,64526,6.6,7.8,54314,66749.5,0,2021,11,21,6,46,6,1,Sunday,2222.5
2021-11-22,76055,6.5,7.7,62497,66773.0,0,2021,11,22,0,47,0,0,Monday,23.5
2021-11-23,76084,6.0,7.5,64565,67002.0,0,2021,11,23,1,47,1,0,Tuesday,229.0
2021-11-24,77091,5.4,7.4,64075,67311.0,0,2021,11,24,2,47,2,0,Wednesday,309.0
2021-11-25,77624,5.2,7.3,63852,62713.0,0,2021,11,25,3,47,3,0,Thursday,-4598.0
2021-11-26,76567,5.2,7.2,63626,62326.0,0,2021,11,26,4,47,4,0,Friday,-387.0
2021-11-27,72255,4.3,7.0,59144,70768.0,0,2021,11,27,5,47,5,1,Saturday,8442.0
2021-11-28,73607,3.9,6.9,58296,72006.5,0,2021,11,28,6,47,6,1,Sunday,1238.5
2021-11-29,83595,3.2,6.8,65829,69322.0,0,2021,11,29,0,48,0,0,Monday,-2684.5
2021-11-30,82177,5.0,6.7,67795,70562.5,0,2021,11,30,1,48,1,0,Tuesday,1240.5
2021-12-01,77736,7.7,6.5,67168,69303.0,0,2021,12,1,2,48,2,0,Wednesday,-1259.5
2021-12-02,82018,4.9,6.4,67625,61279.0,0,2021,12,2,3,48,3,0,Thursday,-8024.0
2021-12-03,81090,4.5,6.3,67410,61459.0,0,2021,12,3,4,48,4,0,Friday,180.0
2021-12-04,69353,8.1,6.2,61562,68429.5,0,2021,12,4,5,48,5,1,Saturday,6970.5
2021-12-05,71422,5.2,6.1,60917,69367.5,0,2021,12,5,6,48,6,1,Sunday,938.0
2021-12-06,79848,5.7,6.0,67906,70065.5,0,2021,12,6,0,49,0,0,Monday,698.0
2021-12-07,79308,6.2,5.9,69018,70587.0,0,2021,12,7,1,49,1,0,Tuesday,521.5
2021-12-08,81038,5.2,5.8,69842,70280.0,0,2021,12,8,2,49,2,0,Wednesday,-307.0
2021-12-09,81243,4.7,5.7,69809,65603.5,0,2021,12,9,3,49,3,0,Thursday,-4676.5
2021-12-10,79103,5.9,5.6,70149,62144.5,0,2021,12,10,4,49,4,0,Friday,-3459.0
2021-12-11,72341,5.5,5.5,65581,68072.0,0,2021,12,11,5,49,5,1,Saturday,5927.5
2021-12-12,68064,7.2,5.5,63215,69767.5,0,2021,12,12,6,49,6,1,Sunday,1695.5
2021-12-13,76746,6.7,5.4,69506,69550.5,0,2021,12,13,0,50,0,0,Monday,-217.0
2021-12-14,77952,5.5,5.3,70592,69205.0,0,2021,12,14,1,50,1,0,Tuesday,-345.5
2021-12-15,78409,5.8,5.2,70308,68946.5,0,2021,12,15,2,50,2,0,Wednesday,-258.5
2021-12-16,77098,6.2,5.2,70271,64612.5,0,2021,12,16,3,50,3,0,Thursday,-4334.0
2021-12-17,77627,5.6,5.1,70020,63521.0,0,2021,12,17,4,50,4,0,Friday,-1091.5
2021-12-18,70470,4.8,5.0,65363,68799.5,0,2021,12,18,5,50,5,1,Saturday,5278.5
2021-12-19,71407,3.9,5.0,63230,70462.0,0,2021,12,19,6,50,6,1,Sunday,1662.5
