Date;Filière;Valeur (GW)
15/10/2023;Consommation brute;40,27422917
16/10/2023;Consommation brute;45,96883333
17/10/2023;Consommation brute;48,48
18/10/2023;Consommation brute;50,53122917
19/10/2023;Consommation brute;50,04345833
20/10/2023;Consommation brute;49,43047917
21/10/2023;Consommation brute;45,2400625
22/10/2023;Consommation brute;42,81054167
23/10/2023;Consommation brute;48,76045833
24/10/2023;Consommation brute;50,04020833
25/10/2023;Consommation brute;51,0991875
26/10/2023;Consommation brute;51,61970833
27/10/2023;Consommation brute;51,50370833
28/10/2023;Consommation brute;47,44870833
29/10/2023;Consommation brute;46,35308163
30/10/2023;Consommation brute;51,82327083
31/10/2023;Consommation brute;52,198125
01/11/2023;Consommation brute;48,31872917
02/11/2023;Consommation brute;51,93695833
03/11/2023;Consommation brute;51,97770833
04/11/2023;Consommation brute;48,91122917
05/11/2023;Consommation brute;48,65389583
06/11/2023;Consommation brute;54,6805625
07/11/2023;Consommation brute;55,63389583
08/11/2023;Consommation brute;56,92333333
09/11/2023;Consommation brute;56,45470833
10/11/2023;Consommation brute;57,61885417
11/11/2023;Consommation brute;50,59529167
12/11/2023;Consommation brute;50,46320833
13/11/2023;Consommation brute;58,6875625
14/11/2023;Consommation brute;60,39616667
15/11/2023;Consommation brute;59,7578125
16/11/2023;Consommation brute;59,941375
17/11/2023;Consommation brute;59,163125
18/11/2023;Consommation brute;54,83470833
19/11/2023;Consommation brute;54,16027083
20/11/2023;Consommation brute;60,8545
21/11/2023;Consommation brute;61,1275
22/11/2023;Consommation brute;61,71841667
23/11/2023;Consommation brute;61,78760417
24/11/2023;Consommation brute;61,4316875
25/11/2023;Consommation brute;57,19979167
26/11/2023;Consommation brute;55,03954167
27/11/2023;Consommation brute;61,72302083
28/11/2023;Consommation brute;63,086875
29/11/2023;Consommation brute;63,40129167
30/11/2023;Consommation brute;62,81491667
01/12/2023;Consommation brute;59,99153583
02/12/2023;Consommation brute;57,71158188
03/12/2023;Consommation brute;56,00263208
04/12/2023;Consommation brute;62,63548063
05/12/2023;Consommation brute;63,44312563
06/12/2023;Consommation brute;63,98577333
07/12/2023;Consommation brute;64,21834375
08/12/2023;Consommation brute;63,40752396
09/12/2023;Consommation brute;60,21386667
10/12/2023;Consommation brute;58,87272729
11/12/2023;Consommation brute;64,93351938
12/12/2023;Consommation brute;66,04035417
13/12/2023;Consommation brute;66,48909521
14/12/2023;Consommation brute;66,99506417
15/12/2023;Consommation brute;66,88841271
16/12/2023;Consommation brute;62,15311646
17/12/2023;Consommation brute;60,70325479
18/12/2023;Consommation brute;65,69701896
19/12/2023;Consommation brute;66,22148271
20/12/2023;Consommation brute;65,71121042
21/12/2023;Consommation brute;
22/12/2023;Consommation brute;
23/12/2023;Consommation brute;
24/12/2023;Consommation brute;
25/12/2023;Consommation brute;
26/12/2023;Consommation brute;
27/12/2023;Consommation brute;
28/12/2023;Consommation brute;
29/12/2023;Consommation brute;
30/12/2023;Consommation brute;
31/12/2023;Consommation brute;
01/01/2023;Consommation brute;
02/01/2023;Consommation brute;50,54794375
03/01/2023;Consommation brute;56,77540208
04/01/2023;Consommation brute;58,02387292
05/01/2023;Consommation brute;56,0472625
06/01/2023;Consommation brute;55,92495833
07/01/2023;Consommation brute;51,68091042
08/01/2023;Consommation brute;50,76662917
09/01/2023;Consommation brute;60,16766042
10/01/2023;Consommation brute;62,08862083
11/01/2023;Consommation brute;59,87832083
12/01/2023;Consommation brute;60,2318625
13/01/2023;Consommation brute;59,06336875
14/01/2023;Consommation brute;54,64069167
15/01/2023;Consommation brute;54,44248958
16/01/2023;Consommation brute;64,58288125
17/01/2023;Consommation brute;68,07289792
18/01/2023;Consommation brute;70,88755417
19/01/2023;Consommation brute;72,15938958
20/01/2023;Consommation brute;72,8833
21/01/2023;Consommation brute;68,33011667
22/01/2023;Consommation brute;69,78949167
23/01/2023;Consommation brute;76,46100833
24/01/2023;Consommation brute;75,66351875
25/01/2023;Consommation brute;76,05401667
26/01/2023;Consommation brute;74,81250625
27/01/2023;Consommation brute;73,1711375
28/01/2023;Consommation brute;68,08279792
29/01/2023;Consommation brute;66,2611875
30/01/2023;Consommation brute;71,1103625
31/01/2023;Consommation brute;67,8084875
01/02/2023;Consommation brute;66,27450417
02/02/2023;Consommation brute;65,7528375
03/02/2023;Consommation brute;64,32155208
04/02/2023;Consommation brute;57,98624375
05/02/2023;Consommation brute;55,94458333
06/02/2023;Consommation brute;64,98035417
07/02/2023;Consommation brute;67,83316667
08/02/2023;Consommation brute;70,08454375
09/02/2023;Consommation brute;71,95004167
10/02/2023;Consommation brute;69,2240375
11/02/2023;Consommation brute;62,56019792
12/02/2023;Consommation brute;58,86419375
13/02/2023;Consommation brute;64,78571875
14/02/2023;Consommation brute;64,147125
15/02/2023;Consommation brute;62,7974875
16/02/2023;Consommation brute;60,68636458
17/02/2023;Consommation brute;57,76118333
18/02/2023;Consommation brute;52,04517083
19/02/2023;Consommation brute;49,86060625
20/02/2023;Consommation brute;57,46893958
21/02/2023;Consommation brute;58,50162292
22/02/2023;Consommation brute;58,66634167
23/02/2023;Consommation brute;59,96598125
24/02/2023;Consommation brute;59,03302292
25/02/2023;Consommation brute;56,84796458
26/02/2023;Consommation brute;59,33688333
27/02/2023;Consommation brute;69,40097292
28/02/2023;Consommation brute;71,40929792
01/03/2023;Consommation brute;70,27485208
02/03/2023;Consommation brute;68,80615833
03/03/2023;Consommation brute;66,63187292
04/03/2023;Consommation brute;60,92612708
05/03/2023;Consommation brute;58,13864583
06/03/2023;Consommation brute;64,91675417
07/03/2023;Consommation brute;63,91310208
08/03/2023;Consommation brute;60,7466625
09/03/2023;Consommation brute;56,79501458
10/03/2023;Consommation brute;57,77731875
11/03/2023;Consommation brute;53,31651875
12/03/2023;Consommation brute;48,07517083
13/03/2023;Consommation brute;51,32403542
14/03/2023;Consommation brute;54,60390833
15/03/2023;Consommation brute;56,40205208
16/03/2023;Consommation brute;54,33463958
17/03/2023;Consommation brute;52,05573333
18/03/2023;Consommation brute;46,93480208
19/03/2023;Consommation brute;45,87762708
20/03/2023;Consommation brute;52,47872708
21/03/2023;Consommation brute;52,06274792
22/03/2023;Consommation brute;51,96761667
23/03/2023;Consommation brute;49,8105875
24/03/2023;Consommation brute;49,76987292
25/03/2023;Consommation brute;46,61570417
26/03/2023;Consommation brute;46,17382955
27/03/2023;Consommation brute;53,56261667
28/03/2023;Consommation brute;55,15818542
29/03/2023;Consommation brute;51,15248542
30/03/2023;Consommation brute;48,893625
31/03/2023;Consommation brute;49,76218542
01/04/2023;Consommation brute;47,23186875
02/04/2023;Consommation brute;47,48660208
03/04/2023;Consommation brute;54,30958333
04/04/2023;Consommation brute;55,89904375
05/04/2023;Consommation brute;55,92248542
06/04/2023;Consommation brute;53,528175
07/04/2023;Consommation brute;52,08781042
08/04/2023;Consommation brute;47,1723625
09/04/2023;Consommation brute;43,21952083
10/04/2023;Consommation brute;43,38220417
11/04/2023;Consommation brute;49,73548333
12/04/2023;Consommation brute;51,74459583
13/04/2023;Consommation brute;53,04520625
14/04/2023;Consommation brute;53,86240417
15/04/2023;Consommation brute;48,65403125
16/04/2023;Consommation brute;46,1175
17/04/2023;Consommation brute;50,99061042
18/04/2023;Consommation brute;50,50148542
19/04/2023;Consommation brute;48,94988542
20/04/2023;Consommation brute;49,07482917
21/04/2023;Consommation brute;49,45159375
22/04/2023;Consommation brute;44,53273542
23/04/2023;Consommation brute;42,90615
24/04/2023;Consommation brute;48,81289792
25/04/2023;Consommation brute;50,29119167
26/04/2023;Consommation brute;50,02060833
27/04/2023;Consommation brute;47,79361667
28/04/2023;Consommation brute;45,6318375
29/04/2023;Consommation brute;41,32426667
30/04/2023;Consommation brute;39,24405417
01/05/2023;Consommation brute;38,90905833
02/05/2023;Consommation brute;45,22196458
03/05/2023;Consommation brute;45,44873333
04/05/2023;Consommation brute;44,7445125
05/05/2023;Consommation brute;44,22705833
06/05/2023;Consommation brute;39,65523333
07/05/2023;Consommation brute;37,67252292
08/05/2023;Consommation brute;38,65380208
09/05/2023;Consommation brute;44,474725
10/05/2023;Consommation brute;45,80801042
11/05/2023;Consommation brute;46,05235417
12/05/2023;Consommation brute;46,04852917
13/05/2023;Consommation brute;41,34866042
14/05/2023;Consommation brute;39,46342708
15/05/2023;Consommation brute;45,06663542
16/05/2023;Consommation brute;46,39862292
17/05/2023;Consommation brute;46,0143875
18/05/2023;Consommation brute;40,88383333
19/05/2023;Consommation brute;41,71256458
20/05/2023;Consommation brute;39,37751875
21/05/2023;Consommation brute;37,84573333
22/05/2023;Consommation brute;43,08561042
23/05/2023;Consommation brute;43,89643125
24/05/2023;Consommation brute;45,28923125
25/05/2023;Consommation brute;44,02099167
26/05/2023;Consommation brute;43,33640417
27/05/2023;Consommation brute;38,7006125
28/05/2023;Consommation brute;36,29909167
29/05/2023;Consommation brute;37,83376875
30/05/2023;Consommation brute;42,82475417
31/05/2023;Consommation brute;43,69601875
01/06/2023;Consommation brute;44,00455417
02/06/2023;Consommation brute;43,42815208
03/06/2023;Consommation brute;38,86071667
04/06/2023;Consommation brute;36,73332708
05/06/2023;Consommation brute;42,57235625
06/06/2023;Consommation brute;43,34135625
07/06/2023;Consommation brute;43,75792917
08/06/2023;Consommation brute;44,15374167
09/06/2023;Consommation brute;43,89383542
10/06/2023;Consommation brute;39,44027917
11/06/2023;Consommation brute;37,63736458
12/06/2023;Consommation brute;43,36840625
13/06/2023;Consommation brute;44,13232292
14/06/2023;Consommation brute;44,398875
15/06/2023;Consommation brute;44,58089167
16/06/2023;Consommation brute;44,33876042
17/06/2023;Consommation brute;39,98118333
18/06/2023;Consommation brute;37,7246625
19/06/2023;Consommation brute;43,46254375
20/06/2023;Consommation brute;44,54175417
21/06/2023;Consommation brute;44,86141458
22/06/2023;Consommation brute;44,69424167
23/06/2023;Consommation brute;44,08885625
24/06/2023;Consommation brute;39,88442083
25/06/2023;Consommation brute;38,3466
26/06/2023;Consommation brute;44,14234792
27/06/2023;Consommation brute;44,56379583
28/06/2023;Consommation brute;44,89994375
29/06/2023;Consommation brute;45,29386667
30/06/2023;Consommation brute;43,64544167
01/07/2023;Consommation brute;39,45477917
02/07/2023;Consommation brute;37,57347083
03/07/2023;Consommation brute;43,65116458
04/07/2023;Consommation brute;45,02550417
05/07/2023;Consommation brute;45,25737292
06/07/2023;Consommation brute;45,47358125
07/07/2023;Consommation brute;45,80019167
08/07/2023;Consommation brute;41,89953958
09/07/2023;Consommation brute;39,66278125
10/07/2023;Consommation brute;46,20743542
11/07/2023;Consommation brute;47,78854375
12/07/2023;Consommation brute;46,62223542
13/07/2023;Consommation brute;45,66399792
14/07/2023;Consommation brute;40,53378958
15/07/2023;Consommation brute;40,23813542
16/07/2023;Consommation brute;38,5551125
17/07/2023;Consommation brute;44,92384167
18/07/2023;Consommation brute;46,80213958
19/07/2023;Consommation brute;46,73921875
20/07/2023;Consommation brute;46,30721042
21/07/2023;Consommation brute;45,25697708
22/07/2023;Consommation brute;40,40303542
23/07/2023;Consommation brute;38,79888542
24/07/2023;Consommation brute;43,90215
25/07/2023;Consommation brute;43,86153333
26/07/2023;Consommation brute;43,67354167
27/07/2023;Consommation brute;44,13721458
28/07/2023;Consommation brute;43,56499792
29/07/2023;Consommation brute;39,30619167
30/07/2023;Consommation brute;37,10589167
31/07/2023;Consommation brute;41,30941667
01/08/2023;Consommation brute;41,96110833
02/08/2023;Consommation brute;42,5651875
03/08/2023;Consommation brute;41,72027708
04/08/2023;Consommation brute;40,3733375
05/08/2023;Consommation brute;37,38551667
06/08/2023;Consommation brute;35,95214792
07/08/2023;Consommation brute;39,3359625
08/08/2023;Consommation brute;40,0714625
09/08/2023;Consommation brute;40,37420417
10/08/2023;Consommation brute;40,95739583
11/08/2023;Consommation brute;41,39682708
12/08/2023;Consommation brute;38,42832708
13/08/2023;Consommation brute;36,45756875
14/08/2023;Consommation brute;39,16677917
15/08/2023;Consommation brute;37,69604583
16/08/2023;Consommation brute;40,8572375
17/08/2023;Consommation brute;42,05034583
18/08/2023;Consommation brute;42,72750625
19/08/2023;Consommation brute;40,23346875
20/08/2023;Consommation brute;38,69834167
21/08/2023;Consommation brute;44,54818333
22/08/2023;Consommation brute;46,45901875
23/08/2023;Consommation brute;47,25988125
24/08/2023;Consommation brute;47,24697708
25/08/2023;Consommation brute;45,1281125
26/08/2023;Consommation brute;39,74439167
27/08/2023;Consommation brute;36,96122292
28/08/2023;Consommation brute;42,18413542
29/08/2023;Consommation brute;43,33429375
30/08/2023;Consommation brute;43,60030417
31/08/2023;Consommation brute;44,07285625
01/09/2023;Consommation brute;43,9694375
02/09/2023;Consommation brute;39,81633125
03/09/2023;Consommation brute;38,2685
04/09/2023;Consommation brute;44,52461458
05/09/2023;Consommation brute;46,14846875
06/09/2023;Consommation brute;46,38955208
07/09/2023;Consommation brute;46,51975625
08/09/2023;Consommation brute;46,61889583
09/09/2023;Consommation brute;41,45860833
10/09/2023;Consommation brute;40,79532917
11/09/2023;Consommation brute;45,14951458
12/09/2023;Consommation brute;44,89645833
13/09/2023;Consommation brute;44,90704167
14/09/2023;Consommation brute;44,83959375
15/09/2023;Consommation brute;44,39547083
16/09/2023;Consommation brute;40,23120208
17/09/2023;Consommation brute;38,66726458
18/09/2023;Consommation brute;44,005025
19/09/2023;Consommation brute;44,40705417
20/09/2023;Consommation brute;44,65468333
21/09/2023;Consommation brute;44,55467708
22/09/2023;Consommation brute;43,65049583
23/09/2023;Consommation brute;39,08727292
24/09/2023;Consommation brute;37,54791042
25/09/2023;Consommation brute;43,21895
26/09/2023;Consommation brute;43,9233625
27/09/2023;Consommation brute;44,30002292
28/09/2023;Consommation brute;44,41699375
29/09/2023;Consommation brute;44,02740417
30/09/2023;Consommation brute;39,4279875
01/10/2023;Consommation brute;37,87047917
02/10/2023;Consommation brute;43,96623333
03/10/2023;Consommation brute;45,80151667
04/10/2023;Consommation brute;43,6991375
05/10/2023;Consommation brute;44,56438542
06/10/2023;Consommation brute;44,37452292
07/10/2023;Consommation brute;39,75518333
08/10/2023;Consommation brute;37,79186458
09/10/2023;Consommation brute;43,3419375
10/10/2023;Consommation brute;44,37147083
11/10/2023;Consommation brute;44,55972292
12/10/2023;Consommation brute;44,475225
13/10/2023;Consommation brute;44,02004583
14/10/2023;Consommation brute;39,58735417
15/10/2023;Consommation brute;38,55257292
16/10/2023;Consommation brute;45,72202292
17/10/2023;Consommation brute;47,50573958
18/10/2023;Consommation brute;47,72397708
19/10/2023;Consommation brute;46,60238958
20/10/2023;Consommation brute;45,97305208
21/10/2023;Consommation brute;42,17013958
22/10/2023;Consommation brute;40,40208125
23/10/2023;Consommation brute;47,44747083
24/10/2023;Consommation brute;47,79066458
25/10/2023;Consommation brute;48,45016458
26/10/2023;Consommation brute;48,55176458
27/10/2023;Consommation brute;48,3695875
28/10/2023;Consommation brute;44,41633542
29/10/2023;Consommation brute;41,98166122
30/10/2023;Consommation brute;48,2016375
31/10/2023;Consommation brute;48,76140833
